NO_MUNICIPIO,IN_SALA_DIRETORIA_1,IN_INTERNET_1,IN_REDES_SOCIAIS_1,IN_NOTURNO_1,IN_EJA_1,IN_SECRETARIA_1,IN_EQUIP_LOUSA_DIGITAL_1,IN_SALA_PROFESSOR_1,IN_AREA_VERDE_1,IN_REFEITORIO_1,IN_ORGAO_ASS_PAIS_1,IN_ORGAO_ASS_PAIS_MESTRES_1,IN_ORGAO_CONSELHO_ESCOLAR_1,IN_ORGAO_GREMIO_ESTUDANTIL_1,IN_BIBLIOTECA_1,IN_QUADRA_ESPORTES_1,ANO_LETIVO_1,Alunos_Turma_1,COMUNIDADE_1,ACESSIBILIDADE_1,Material_Ped_1,Equipamento_Inform_1,Lab_Inform_1,Atividades_complementares_1,Espacos_1,IN_BANHEIRO_CHUVEIRO_1,Equip_1,QT_SALAS_UTILIZADAS_1,QT_EQUIP_LOUSA_DIGITAL_1,QT_PROF_ADMINISTRATIVOS_1,QT_PROF_SERVICOS_GERAIS_1,QT_PROF_BIBLIOTECARIO_1,QT_PROF_COORDENADOR_1,QT_PROF_NUTRICIONISTA_1,QT_PROF_ALIMENTACAO_1,QT_PROF_MONITORES_1,QT_MAT_BAS_1,QT_MAT_EJA_1,QT_MAT_BAS_0_3_1,QT_MAT_BAS_4_5_1,QT_MAT_BAS_6_10_1,QT_MAT_BAS_11_14_1,QT_MAT_BAS_15_17_1,QT_MAT_BAS_18_MAIS_1,QT_DOC_BAS_1,QT_TUR_BAS_1,nEscolas,Homicidios,Furto,QT_EQ_MULTIMIDIA,QT_EQUIP_INFORMATICA,QT_PROF_SUPORTE,densidade_demografica,populacao_estimada,salario_medio_mensal_trabalhadores_formais,perc_pop_rend_per_capta_meio_sm,tx_escolarizacao_16_14,IDEB_anos_iniciais_ef,IDEB_anos_finais_ef,idhm,pib_per_capta,mortalidade_infantil,esgotamento_sanitario_adequado,sus_hab,perc_populacao_exposta_risco,escolas_hab,homicidios_hab,furtos_hab,NU_TAXA_APROVACAO_1,NU_TAXA_REPROVACAO_1,NU_TAXA_ABANDONO_1
Santo Antônio do Pinhal,0.42857142857142894,0.28571428571428603,0.0,0.14285714285714302,0.14285714285714302,0.42857142857142894,0.14285714285714302,0.42857142857142894,0.28571428571428603,0.5714285714285711,5.14285714285714,5.428571428571429,5.28571428571429,5.28571428571429,0.28571428571428603,0.42857142857142894,311.714285714286,17.4965986394558,0.28571428571428603,0.14285714285714302,1.42857142857143,0.5714285714285711,0.28571428571428603,0.28571428571428603,2.0,0.14285714285714302,4.142857142857141,8.0,0.14285714285714285,0.14285714285714285,1.0,0.0,0.42857142857142855,0.2857142857142857,1.1428571428571428,0.14285714285714285,179.14285714285714,1.2857142857142858,11.285714285714286,31.714285714285715,70.14285714285714,61.285714285714285,3.4285714285714284,1.2857142857142858,15.285714285714286,9.0,7,0,58,6.285714285714286,9.857142857142858,0.5714285714285714,48.76,6843,1.8,0.325,0.983,6.5,5.4,0.706,17552.11,,0.649,116.90778898144089,0.0,102.29431535876078,0.0,847.5814701154465,0.94,0.038,0.022000000000000002
Santos,0.9518072289156629,0.8192771084337349,0.120481927710843,0.180722891566265,0.180722891566265,0.9879518072289158,0.0240963855421687,0.939759036144578,0.0240963855421687,0.6987951807228922,0.33734939759036103,1.27710843373494,1.24096385542169,0.614457831325301,0.55421686746988,0.481927710843373,313.32530120481897,22.1834627954463,0.265060240963855,0.20481927710843398,5.9036144578313205,0.783132530120482,0.5903614457831329,0.25301204819277107,3.14457831325301,0.36144578313253,5.65060240963855,9.843373493975903,0.024096385542168676,1.2650602409638554,4.734939759036145,0.7951807228915663,1.2771084337349397,0.3614457831325301,3.6144578313253013,0.0,346.03614457831327,15.734939759036145,42.2289156626506,49.493975903614455,165.14457831325302,66.73493975903614,13.397590361445783,9.036144578313253,17.313253012048193,14.289156626506024,83,20,5648,13.457831325301205,12.542168674698795,2.325301204819277,1494.26,433991,3.2,0.27699999999999997,0.982,5.8,5.3,0.84,52509.91,7.84,0.951,18.203142461479615,0.01568465705510022,19.12482056079504,4.608390496577118,1301.4094762333782,0.933906819716408,0.0577542201215395,0.008338960162052671
São Bernardo do Campo,0.944444444444444,0.8888888888888891,0.594444444444444,0.155555555555556,0.166666666666667,0.9777777777777779,0.0166666666666667,0.805555555555556,0.2,0.944444444444444,0.4166666666666671,1.31666666666667,1.25,0.43888888888888894,0.8,0.5333333333333329,314.811111111111,23.0855306908854,0.327777777777778,0.45,6.27777777777778,0.666666666666667,0.427777777777778,0.6111111111111109,3.7722222222222204,0.45555555555555605,5.93333333333333,11.822222222222223,0.016666666666666666,1.1388888888888888,5.038888888888889,0.5222222222222223,0.7166666666666667,0.022222222222222223,3.1333333333333333,0.2722222222222222,435.2944444444444,19.038888888888888,72.95555555555555,92.81111111111112,234.5388888888889,15.411111111111111,3.433333333333333,16.144444444444446,18.07777777777778,18.116666666666667,180,35,6591,10.872222222222222,50.46666666666667,1.9777777777777779,1869.36,849874,3.7,0.325,0.976,6.9,5.6,0.805,60871.06,8.95,0.919,8.236515059879464,0.1501963820519277,21.179610153975766,4.118257529939732,775.5267251380793,0.8848942724458209,0.0920671826625387,0.0230385448916409
São Caetano do Sul,0.9841269841269841,1.0,0.253968253968254,0.0476190476190476,0.0158730158730159,0.7142857142857142,0.80952380952381,0.666666666666667,0.126984126984127,0.9206349206349209,0.0158730158730159,0.9841269841269841,0.23809523809523803,0.0158730158730159,0.158730158730159,0.53968253968254,311.47619047618997,22.5012375565167,0.19047619047619,0.7460317460317459,6.015873015873019,0.6507936507936509,0.301587301587302,0.507936507936508,2.88888888888889,0.174603174603175,5.47619047619048,11.523809523809524,4.523809523809524,2.2698412698412698,6.698412698412699,0.015873015873015872,0.873015873015873,0.0,3.365079365079365,0.31746031746031744,321.5238095238095,4.809523809523809,47.111111111111114,41.0,103.04761904761905,81.2063492063492,37.74603174603175,11.412698412698413,17.444444444444443,13.238095238095237,63,5,1551,8.968253968253968,68.61904761904762,0.746031746031746,9736.03,162763,3.2,0.266,0.9740000000000001,7.3,6.2,0.862,85062.97,7.21,1.0,23.34682943912314,0.0,38.70658564907258,3.071951241989887,952.919275265263,0.8837777777777779,0.10222977777777802,0.0139924444444444
São Carlos,0.9137931034482759,1.0,0.655172413793103,0.0862068965517241,0.0862068965517241,0.34482758620689696,0.18965517241379298,0.8965517241379308,0.36206896551724105,0.96551724137931,0.0517241379310345,0.9137931034482759,0.586206896551724,0.0,0.12068965517241399,0.327586206896552,311.0,14.2593593558711,0.5344827586206901,0.0172413793103448,5.58620689655172,0.672413793103448,0.0862068965517241,0.413793103448276,3.9137931034482794,0.258620689655172,5.17241379310345,9.03448275862069,0.20689655172413793,0.3620689655172414,2.4827586206896552,0.15517241379310345,0.1206896551724138,0.0,2.810344827586207,0.0,277.98275862068965,11.362068965517242,80.44827586206897,77.67241379310344,89.84482758620689,17.224137931034484,2.896551724137931,9.89655172413793,15.60344827586207,17.75862068965517,58,18,3229,11.53448275862069,16.0,0.2413793103448276,195.15,256915,3.3,0.285,0.9790000000000001,7.1,5.6,0.805,46832.89,8.01,0.9840000000000001,16.34781931767316,0.0,22.57556001012008,7.006208279002783,1256.8359184944436,0.9401883239171371,0.0514684557438795,0.00834322033898305
São João da Boa Vista,0.617647058823529,0.647058823529412,0.323529411764706,0.0,0.0,0.7941176470588229,0.0588235294117647,0.7058823529411771,0.147058823529412,0.6764705882352939,0.3529411764705879,1.11764705882353,1.14705882352941,0.529411764705882,0.147058823529412,0.323529411764706,322.852941176471,19.1655875273612,0.20588235294117604,0.20588235294117604,4.20588235294118,0.529411764705882,0.323529411764706,0.411764705882353,2.94117647058824,0.38235294117647106,5.85294117647059,9.352941176470589,0.058823529411764705,0.8823529411764706,2.4705882352941178,0.0,0.20588235294117646,0.08823529411764706,2.235294117647059,0.2647058823529412,200.05882352941177,0.0,48.11764705882353,43.794117647058826,101.76470588235294,6.352941176470588,0.029411764705882353,0.0,17.441176470588236,9.970588235294118,34,1,686,11.794117647058824,4.970588235294118,0.9411764705882353,161.96,92315,2.5,0.278,0.972,6.9,5.3,0.797,35866.22,12.11,0.965,25.997941829605157,0.0,36.83041759194064,1.0832475762335483,743.107837296214,0.9646371237458199,0.0329548494983278,0.0024080267558528397
São João das Duas Pontes,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.0,0.5,316.0,13.1363636363636,0.0,0.0,5.5,0.0,0.0,0.5,2.5,0.0,6.0,8.0,0.0,2.0,12.0,1.0,1.0,0.0,0.0,0.0,144.5,0.0,25.5,39.5,75.5,4.0,0.0,0.0,4.0,11.0,2,0,9,9.5,0.0,1.0,19.84,2555,2.1,0.29600000000000004,0.9940000000000001,6.2,5.8,0.72,17695.86,,0.836,39.13894324853229,0.0,78.27788649706459,0.0,352.2504892367906,0.92,0.08,0.0
São João de Iracema,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,319.5,19.2625,0.0,0.0,4.5,1.0,1.0,0.5,2.0,1.0,5.0,9.0,0.0,1.5,2.5,0.0,0.5,0.5,2.5,0.0,117.5,0.0,33.5,23.0,59.0,1.5,0.5,0.0,6.5,6.5,2,0,13,9.5,19.5,0.5,9.97,1942,2.0,0.302,0.981,6.4,,0.748,19737.7,,0.802,51.49330587023687,0.0,102.98661174047373,0.0,669.4129763130793,0.955,0.045,0.0
São João do Pau d'Alho,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.5,324.5,20.0375,0.0,1.0,6.0,0.5,1.0,1.0,4.0,0.5,7.0,8.0,0.5,0.0,3.5,0.5,0.0,1.0,1.0,0.0,125.5,1.0,30.0,29.5,63.0,2.0,0.0,1.0,14.5,6.5,2,0,2,11.0,8.5,1.5,17.86,2095,2.2,0.252,0.992,6.3,5.3,0.75,21929.12,62.5,0.8170000000000001,47.7326968973747,0.0,95.4653937947494,0.0,95.4653937947494,1.0,0.0,0.0
São Joaquim da Barra,0.833333333333333,1.0,0.444444444444444,0.0555555555555556,0.0555555555555556,0.7222222222222221,0.555555555555556,0.666666666666667,0.0,0.555555555555556,0.0,0.833333333333333,0.8888888888888891,0.0555555555555556,0.0,0.111111111111111,307.0,18.181712962963,0.0555555555555556,0.944444444444444,5.27777777777778,0.444444444444444,0.33333333333333304,0.222222222222222,3.05555555555556,0.33333333333333304,4.44444444444444,6.5,2.7222222222222223,2.4444444444444446,1.4444444444444444,0.0,0.16666666666666666,0.0,1.7777777777777777,0.0,157.55555555555554,2.6666666666666665,39.72222222222222,57.611111111111114,56.22222222222222,0.8888888888888888,0.2222222222222222,2.888888888888889,11.0,8.222222222222221,18,2,403,7.611111111111111,9.61111111111111,0.6111111111111112,113.28,52737,2.6,0.289,0.9670000000000001,6.7,4.9,0.762,28047.4,7.37,0.987,32.23543242884502,0.0,34.13163433642414,3.792403815158238,764.169368754385,0.9707037037037041,0.0181111111111111,0.0111851851851852
São José do Rio Pardo,0.4583333333333329,0.75,0.29166666666666696,0.0833333333333333,0.0416666666666667,0.666666666666667,0.0,0.708333333333333,0.0,0.875,0.0416666666666667,0.666666666666667,0.708333333333333,0.125,0.0416666666666667,0.25,316.375,17.8440572771455,0.208333333333333,0.0833333333333333,4.45833333333333,0.375,0.25,0.5,3.0,0.125,4.08333333333333,6.75,0.0,0.3333333333333333,1.75,0.125,0.0,0.0,2.625,0.0,163.33333333333334,1.0416666666666667,32.5,42.458333333333336,64.375,12.458333333333334,5.708333333333333,5.833333333333333,20.583333333333332,8.375,24,0,558,4.875,4.583333333333333,1.125,123.81,55298,2.3,0.307,0.976,6.4,5.0,0.774,35488.22,15.46,0.9079999999999999,32.550906000217005,0.0,43.401208000289344,0.0,1009.0780860067272,0.9670214592274681,0.0299914163090129,0.00298712446351931
São José do Rio Preto,0.8448275862068969,0.5344827586206901,0.0517241379310345,0.0172413793103448,0.0172413793103448,0.793103448275862,0.12068965517241399,0.71551724137931,0.0344827586206897,0.508620689655172,4.82758620689655,5.0948275862069,5.06034482758621,4.81034482758621,0.517241379310345,0.25,318.448275862069,23.482530904998605,0.0603448275862069,0.0517241379310345,1.89655172413793,0.672413793103448,0.34482758620689696,0.413793103448276,3.18965517241379,0.198275862068966,6.18103448275862,10.094827586206897,0.1206896551724138,0.9051724137931034,5.051724137931035,0.15517241379310345,0.19827586206896552,0.0,2.2844827586206895,0.14655172413793102,319.2155172413793,4.068965517241379,56.456896551724135,71.95689655172414,164.06896551724137,21.336206896551722,2.2241379310344827,3.1724137931034484,15.75,12.96551724137931,116,24,6368,18.301724137931036,9.318965517241379,1.7672413793103448,945.12,469173,2.6,0.273,0.98,6.7,5.3,0.797,40759.29,8.31,0.958,11.296472729675408,0.0,24.724355408346174,5.115383877588863,1357.2818555202452,0.9506594085147869,0.0402508937276568,0.009089697757556059
São José dos Campos,0.858267716535433,0.9921259842519692,0.15748031496063,0.078740157480315,0.0708661417322835,0.9448818897637801,0.47244094488189003,0.771653543307087,0.0708661417322835,0.740157480314961,0.251968503937008,1.11811023622047,1.1811023622047199,0.574803149606299,0.015748031496063,0.38582677165354295,308.48818897637796,25.5928831990987,0.29133858267716495,0.661417322834646,5.91338582677165,0.913385826771654,0.36220472440944895,0.7244094488188979,3.5039370078740197,0.38582677165354295,4.88188976377953,12.496062992125983,2.0708661417322833,1.5669291338582678,3.9606299212598426,0.03937007874015748,0.031496062992125984,0.0,3.1338582677165356,0.1732283464566929,493.59055118110234,12.165354330708661,86.22047244094489,99.80314960629921,162.45669291338584,123.35433070866142,9.015748031496063,12.740157480314961,15.771653543307087,18.338582677165356,127,35,5126,13.251968503937007,10.259842519685039,3.4488188976377954,572.96,737310,3.5,0.32299999999999995,0.9740000000000001,7.0,5.7,0.807,60194.93,9.44,0.943,12.749047212163134,0.0,17.224776552603384,4.746985664103295,695.2299575483853,0.9167944656105881,0.0793932223781833,0.0038123120112292
São Lourenço da Serra,0.46153846153846206,0.615384615384615,0.153846153846154,0.0769230769230769,0.0769230769230769,0.307692307692308,0.0769230769230769,0.23076923076923103,0.153846153846154,0.6923076923076921,0.8461538461538459,1.46153846153846,1.23076923076923,0.6923076923076921,0.0769230769230769,0.153846153846154,329.846153846154,14.7858058608059,0.153846153846154,0.23076923076923103,3.76923076923077,0.538461538461538,0.23076923076923103,0.23076923076923103,2.15384615384615,0.0769230769230769,5.0,5.384615384615385,0.07692307692307693,0.8461538461538461,3.923076923076923,0.0,0.38461538461538464,0.15384615384615385,2.1538461538461537,0.0,129.46153846153845,1.3846153846153846,21.46153846153846,27.53846153846154,76.6923076923077,2.3076923076923075,0.0,1.4615384615384615,20.53846153846154,7.923076923076923,13,2,109,5.846153846153846,5.846153846153846,0.9230769230769231,74.99,16127,1.5,0.361,0.972,6.4,5.2,0.728,16158.58,5.13,0.757,31.003906492218018,0.20053326719166614,80.61015687976685,12.401562596887208,675.8851615303528,0.8671088082901551,0.10074093264248701,0.0321502590673575
São Manuel,1.0,1.0,0.545454545454545,0.0909090909090909,0.0909090909090909,1.0,0.0,1.0,0.0,0.7272727272727271,0.0,1.0,0.818181818181818,0.0,0.0,0.45454545454545503,320.0,20.9051904794552,0.818181818181818,0.0909090909090909,5.09090909090909,0.9090909090909091,0.7272727272727271,0.45454545454545503,3.09090909090909,0.18181818181818202,6.545454545454549,12.909090909090908,0.0,1.4545454545454546,5.363636363636363,0.5454545454545454,0.18181818181818182,0.09090909090909091,3.0,3.0,322.8181818181818,2.909090909090909,58.18181818181818,72.9090909090909,184.63636363636363,4.181818181818182,0.0,2.909090909090909,16.181818181818183,15.272727272727273,11,4,235,8.090909090909092,12.090909090909092,2.272727272727273,58.92,41287,2.5,0.304,0.973,6.5,4.8,0.7440000000000001,26106.86,10.16,0.98,16.95448930656139,0.0,26.642768910310753,9.688279603749365,569.1864267202751,0.951331460674157,0.0486685393258427,0.0
São Miguel Arcanjo,0.5714285714285711,1.0,0.0,0.0,0.0,0.42857142857142894,0.14285714285714302,0.7142857142857142,0.0,0.28571428571428603,0.0,1.0,0.5714285714285711,0.0,0.0,0.42857142857142894,320.0,16.1938775510204,0.0,0.5714285714285711,3.28571428571429,0.14285714285714302,0.28571428571428603,0.14285714285714302,2.85714285714286,0.0,5.857142857142861,6.0,0.2857142857142857,0.8571428571428571,2.142857142857143,0.0,0.0,0.0,1.5714285714285714,0.0,92.14285714285714,0.0,37.0,39.142857142857146,15.714285714285714,0.2857142857142857,0.0,0.0,11.857142857142858,5.428571428571429,7,2,313,7.0,0.2857142857142857,1.1428571428571428,33.8,33071,1.9,0.386,0.9590000000000001,7.0,5.5,0.71,23793.9,14.01,0.629,39.3093647001905,0.0,21.166580992410267,6.0475945692600765,946.4485500892021,0.94172972972973,0.0393783783783784,0.0188918918918919
São Paulo,0.9802110817941949,0.9993403693931401,0.36081794195250705,0.13456464379947197,0.12862796833773102,0.9914248021108181,0.00659630606860158,0.885883905013193,0.41160949868073904,0.8311345646437991,0.0019788918205804803,0.9973614775725591,0.9967018469656991,0.0606860158311346,0.0211081794195251,0.524406332453826,318.94063324538297,25.117165056134,0.156332453825858,0.627968337730871,2.92282321899736,0.6649076517150401,0.504617414248021,0.5191292875989449,3.5230870712401097,0.317941952506596,5.931398416886539,9.903693931398417,0.0079155672823219,1.4887862796833773,2.4353562005277043,0.10554089709762533,0.22361477572559366,0.15303430079155672,1.8034300791556728,0.08641160949868074,488.3740105540897,31.217678100263853,33.95514511873351,132.48614775725594,150.3990765171504,125.34234828496042,21.023746701846967,25.16754617414248,22.821240105540898,18.560686015831134,1516,650,226566,15.42018469656992,13.684696569920844,2.440633245382586,7398.26,12396372,4.1,0.316,0.96,6.3,4.9,0.805,62341.21,10.23,0.9259999999999999,5.469342159141401,0.05439728656093896,12.229384532829444,5.243469621595738,1827.6799050560921,0.891228841301234,0.0947464366091523,0.0140247220896133
São Pedro,0.6842105263157889,0.0526315789473684,0.0,0.0526315789473684,0.0526315789473684,0.842105263157895,0.0,0.6842105263157889,0.0,0.736842105263158,9.0,9.0,9.0,9.0,0.157894736842105,0.315789473684211,317.0,19.3768430400009,0.0,0.0,0.0,0.368421052631579,0.368421052631579,0.368421052631579,1.9473684210526299,0.315789473684211,4.0,10.894736842105264,0.0,0.0,10.157894736842104,0.0,0.05263157894736842,0.0,0.0,0.0,283.1578947368421,1.5789473684210527,43.421052631578945,40.0,101.10526315789474,86.05263157894737,10.894736842105264,1.6842105263157894,21.94736842105263,13.631578947368421,19,4,245,6.7368421052631575,3.789473684210526,1.0526315789473684,51.98,36298,2.0,0.299,0.948,6.5,5.5,0.755,22416.24,5.06,0.865,22.039781806160118,0.0758168494131908,52.34448178963028,11.019890903080059,674.9683178136537,0.955786666666667,0.0419688888888889,0.00224444444444444
São Roque,0.7,0.76,0.24,0.02,0.02,0.52,0.24,0.4,0.2,0.84,0.04,0.9,1.0,0.02,0.0,0.4,322.46,19.2809766781541,0.12,0.18,4.5,0.6,0.38,0.34,2.98,0.28,5.88,9.12,0.3,1.18,2.02,0.32,0.38,0.0,1.82,0.0,244.42,4.06,35.7,37.12,86.6,71.02,12.22,1.76,19.5,11.56,50,4,656,12.44,8.18,0.98,256.82,93076,2.3,0.304,0.976,6.1,5.0,0.768,34699.1,6.21,0.8109999999999999,16.115862306072458,0.0,53.71954102024152,4.297563281619322,704.8003781855688,0.899460490463215,0.0789713896457766,0.0215681198910082
São Sebastião,0.666666666666667,0.625,0.5625,0.0416666666666667,0.0416666666666667,0.791666666666667,0.145833333333333,0.666666666666667,0.10416666666666699,0.4166666666666671,0.4375,1.27083333333333,1.25,0.583333333333333,0.0416666666666667,0.4791666666666671,320.875,21.8079028472242,0.4166666666666671,0.145833333333333,6.375,0.33333333333333304,0.27083333333333304,0.4375,3.1666666666666696,0.27083333333333304,4.97916666666667,8.5625,0.20833333333333334,1.8958333333333333,3.1666666666666665,0.10416666666666667,0.6875,0.020833333333333332,2.2708333333333335,0.4375,296.5208333333333,7.104166666666667,18.5625,50.4375,118.45833333333333,96.1875,7.4375,5.4375,18.520833333333332,12.75,48,12,961,6.625,4.458333333333333,1.3125,185.0,91637,3.1,0.302,0.982,6.3,5.3,0.772,40181.39,15.28,0.821,43.650490522387244,0.0,52.38058862686469,13.095147156716173,1048.7030348003536,0.9829722222222221,0.0165444444444444,0.000483333333333333
São Sebastião da Grama,1.0,1.0,0.0,0.0,0.0,1.0,0.6,1.0,0.8,0.6,0.0,1.0,1.0,0.0,0.4,0.8,318.0,18.5118131868132,0.6,1.0,6.2,1.0,1.0,0.6,4.2,0.2,6.8,8.6,3.2,0.0,4.4,0.2,0.2,0.0,2.0,0.2,185.2,0.0,23.6,43.8,109.6,8.2,0.0,0.0,14.4,10.0,5,0,58,6.4,14.2,1.4,47.94,12137,2.0,0.294,0.983,6.9,5.4,0.701,24086.11,13.16,0.723,49.43561011782154,0.0,41.19634176485128,0.0,477.87756447227486,1.0,0.0,0.0
São Simão,0.5,0.4,0.1,0.1,0.1,0.7,0.0,0.6,0.0,0.8,0.0,0.7,0.4,0.0,0.1,0.4,321.0,15.504047619047599,0.1,0.1,3.9,0.1,0.2,0.1,1.8,0.1,5.2,6.7,0.0,0.0,2.2,0.0,0.1,0.0,0.5,0.0,100.9,1.3,21.2,22.9,47.2,5.5,0.2,3.9,13.5,6.3,10,2,139,5.3,1.2,0.7,23.24,15446,2.1,0.304,0.998,6.0,5.1,0.7659999999999999,30305.11,31.25,0.948,58.267512624627734,0.0,64.74168069403082,12.948336138806164,899.9093616470284,0.8643619631901841,0.11327607361963199,0.022361963190184
São Vicente,0.6923076923076921,0.480769230769231,0.0192307692307692,0.115384615384615,0.14423076923076902,0.826923076923077,0.25,0.46153846153846206,0.0,0.653846153846154,3.69230769230769,4.07692307692308,3.98076923076923,3.75961538461538,0.125,0.23076923076923103,319.423076923077,22.7101733835016,0.115384615384615,0.163461538461538,3.375,0.28846153846153805,0.298076923076923,0.42307692307692296,2.46153846153846,0.125,3.61538461538462,9.98076923076923,0.25961538461538464,2.4326923076923075,2.8653846153846154,0.04807692307692308,0.6538461538461539,0.0,1.9807692307692308,0.17307692307692307,410.0673076923077,47.11538461538461,38.45192307692308,60.77884615384615,162.82692307692307,88.50961538461539,16.46153846153846,43.03846153846154,19.71153846153846,15.538461538461538,104,17,3446,3.7596153846153846,3.605769230769231,0.34615384615384615,2247.88,370839,2.4,0.336,0.9670000000000001,5.8,4.9,0.768,15164.69,12.5,0.9079999999999999,16.71884564460588,0.0,28.044515274822768,4.584199612230645,929.2442272792237,0.920143115942029,0.0705597826086957,0.009297101449275359
Sarapuí,0.833333333333333,1.0,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.0,0.0,0.0,0.666666666666667,0.0,1.0,1.0,0.0,0.0,0.166666666666667,319.0,16.1723193473193,0.0,0.0,3.6666666666666696,0.833333333333333,0.166666666666667,0.0,1.33333333333333,0.0,5.5,8.0,0.0,1.1666666666666667,2.5,0.0,1.0,0.0,2.3333333333333335,5.0,204.83333333333334,2.5,38.666666666666664,47.0,110.16666666666667,6.5,0.0,2.5,14.5,11.5,6,3,87,5.333333333333333,7.0,1.1666666666666667,25.6,10493,1.9,0.32799999999999996,0.99,6.2,5.3,0.7070000000000001,15472.98,8.93,0.6459999999999999,38.12065186314686,0.0,57.18097779472029,28.590488897360146,829.1241780234442,0.94,0.019,0.040999999999999995
Sebastianópolis do Sul,1.0,1.0,1.0,0.0,0.0,0.33333333333333304,0.666666666666667,0.666666666666667,0.0,0.666666666666667,0.0,1.0,1.0,0.0,0.0,0.33333333333333304,319.0,19.1666666666667,0.666666666666667,0.0,5.0,0.33333333333333304,0.33333333333333304,0.33333333333333304,3.0,0.0,5.33333333333333,5.333333333333333,1.0,4.666666666666667,2.6666666666666665,0.6666666666666666,0.0,2.0,3.3333333333333335,0.0,132.0,0.0,30.0,31.333333333333332,69.33333333333333,1.3333333333333333,0.0,0.0,11.666666666666666,6.666666666666667,3,0,21,10.333333333333334,5.666666666666667,1.0,18.03,3595,3.4,0.235,0.99,8.3,5.8,0.773,68468.34,,0.9009999999999999,27.816411682892905,0.0,83.44923504867872,0.0,584.144645340751,0.963,0.019,0.018000000000000002
Serra Negra,0.875,1.0,0.0625,0.0,0.0,0.25,0.25,0.4375,0.0,1.0,0.0,1.0,0.125,0.0,0.125,0.125,326.0,16.2715029761905,0.0625,1.0,5.5625,0.9375,0.9375,0.125,2.75,0.3125,5.6875,6.75,0.25,0.375,1.4375,0.0,1.0,1.25,2.1875,0.0,99.375,0.0,46.875,35.0,17.5,0.0,0.0,0.0,12.3125,6.0,16,1,249,7.5625,6.375,2.125,129.52,29669,1.8,0.243,0.978,7.0,5.8,0.767,25415.51,17.12,0.7140000000000001,43.81677845562709,0.0,53.928342714617955,3.370521419663622,839.2598334962419,0.912354430379747,0.0488101265822785,0.0388354430379747
Serrana,1.0,0.944444444444444,0.0,0.0555555555555556,0.0555555555555556,0.944444444444444,0.0,1.0,0.833333333333333,0.8888888888888891,0.0555555555555556,0.944444444444444,0.944444444444444,0.0,0.555555555555556,0.5,313.555555555556,23.384650558432398,0.0,0.666666666666667,5.77777777777778,0.166666666666667,0.222222222222222,0.0555555555555556,3.61111111111111,0.33333333333333304,4.94444444444444,10.11111111111111,0.0,0.7777777777777778,3.2222222222222223,0.2777777777777778,0.7777777777777778,0.05555555555555555,2.3333333333333335,1.8333333333333333,362.05555555555554,14.0,66.11111111111111,58.0,158.0,59.0,11.444444444444445,9.5,12.833333333333334,14.444444444444445,18,2,380,4.388888888888889,3.4444444444444446,1.6666666666666667,308.44,46166,2.9,0.315,0.975,6.1,4.5,0.7290000000000001,22354.28,14.04,0.99,19.494866351860676,0.0,38.98973270372135,4.332192522635706,823.1165793007841,0.9059806201550391,0.0490193798449612,0.045
