"NO_MUNICIPIO","IN_ALMOXARIFADO","IN_AREA_VERDE","IN_BANHEIRO_EI","IN_BANHEIRO_PNE","IN_BANHEIRO_FUNCIONARIOS","IN_BANHEIRO_CHUVEIRO","IN_BIBLIOTECA","IN_BIBLIOTECA_SALA_LEITURA","IN_DESPENSA","IN_LABORATORIO_INFORMATICA","IN_PATIO_COBERTO","IN_PATIO_DESCOBERTO","IN_PARQUE_INFANTIL","IN_QUADRA_ESPORTES","IN_QUADRA_ESPORTES_COBERTA","IN_QUADRA_ESPORTES_DESCOBERTA","IN_REFEITORIO","IN_SALA_ATELIE_ARTES","IN_SALA_MULTIUSO","IN_SALA_DIRETORIA","IN_SALA_LEITURA","IN_SALA_PROFESSOR","IN_SECRETARIA","IN_SALA_ATENDIMENTO_ESPECIAL","IN_ACESSIBILIDADE_CORRIMAO","IN_ACESSIBILIDADE_PISOS_TATEIS","IN_ACESSIBILIDADE_VAO_LIVRE","IN_ACESSIBILIDADE_RAMPAS","IN_ACESSIBILIDADE_INEXISTENTE","IN_EQUIP_PARABOLICA","IN_EQUIP_COPIADORA","IN_EQUIP_IMPRESSORA","IN_EQUIP_IMPRESSORA_MULT","IN_EQUIP_SCANNER","IN_EQUIP_DVD","QT_EQUIP_DVD","IN_EQUIP_SOM","QT_EQUIP_SOM","IN_EQUIP_TV","QT_EQUIP_TV","IN_EQUIP_LOUSA_DIGITAL","QT_EQUIP_LOUSA_DIGITAL","IN_EQUIP_MULTIMIDIA","QT_EQUIP_MULTIMIDIA","IN_DESKTOP_ALUNO","QT_DESKTOP_ALUNO","IN_COMP_PORTATIL_ALUNO","QT_COMP_PORTATIL_ALUNO","IN_TABLET_ALUNO","IN_INTERNET","IN_INTERNET_ALUNOS","IN_INTERNET_ADMINISTRATIVO","IN_INTERNET_APRENDIZAGEM","IN_ACESSO_INTERNET_COMPUTADOR","IN_PROF_ADMINISTRATIVOS","QT_PROF_ADMINISTRATIVOS","IN_PROF_SERVICOS_GERAIS","QT_PROF_SERVICOS_GERAIS","IN_PROF_BIBLIOTECARIO","QT_PROF_BIBLIOTECARIO","IN_PROF_COORDENADOR","QT_PROF_COORDENADOR","IN_PROF_NUTRICIONISTA","QT_PROF_NUTRICIONISTA","IN_PROF_ALIMENTACAO","QT_PROF_ALIMENTACAO","IN_PROF_PEDAGOGIA","QT_PROF_PEDAGOGIA","IN_PROF_SECRETARIO","QT_PROF_SECRETARIO","IN_PROF_SEGURANCA","QT_PROF_SEGURANCA","IN_PROF_MONITORES","QT_PROF_MONITORES","IN_MATERIAL_PED_MULTIMIDIA","IN_MATERIAL_PED_INFANTIL","IN_MATERIAL_PED_CIENTIFICO","IN_MATERIAL_PED_DIFUSAO","IN_MATERIAL_PED_MUSICAL","IN_MATERIAL_PED_JOGOS","IN_MATERIAL_PED_ARTISTICAS","IN_MATERIAL_PED_DESPORTIVA","IN_MATERIAL_PED_INDIGENA","IN_MATERIAL_PED_ETNICO","IN_MATERIAL_PED_CAMPO","IN_REDES_SOCIAIS","IN_ESPACO_ATIVIDADE","IN_ESPACO_EQUIPAMENTO","IN_ORGAO_ASS_PAIS","IN_ORGAO_ASS_PAIS_MESTRES","IN_ORGAO_CONSELHO_ESCOLAR","IN_ORGAO_GREMIO_ESTUDANTIL","IN_ORGAO_OUTROS","TP_AEE","TP_ATIVIDADE_COMPLEMENTAR","IN_NOTURNO","IN_EJA","QT_MAT_BAS","QT_MAT_EJA","QT_MAT_BAS_FEM","QT_MAT_BAS_MASC","QT_MAT_BAS_ND","QT_MAT_BAS_BRANCA","QT_MAT_BAS_PRETA","QT_MAT_BAS_PARDA","QT_MAT_BAS_AMARELA","QT_MAT_BAS_INDIGENA","QT_MAT_BAS_0_3","QT_MAT_BAS_4_5","QT_MAT_BAS_6_10","QT_MAT_BAS_11_14","QT_MAT_BAS_15_17","QT_MAT_BAS_18_MAIS","QT_DOC_BAS","QT_TUR_BAS","ANO_LETIVO","Alunos_Turma"
"São Paulo",1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,2,1,3,1,2,0,0,1,3,1,21,1,21,1,1,0,1,1,0,1,1,1,5,0,0,0,0,0,0,1,3,1,2,1,1,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,645,0,330,315,37,451,19,130,8,0,0,0,303,318,24,0,41,21,319,30.71429
"São Paulo",0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,2,1,1,1,1,0,0,1,3,1,21,0,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,851,0,411,440,152,358,49,288,4,0,0,0,368,462,21,0,8,29,319,29.34483
"São Paulo",0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,3,1,1,1,3,0,0,1,5,1,3,1,28,0,1,1,1,1,1,1,10,1,8,1,2,0,0,1,1,1,4,1,3,1,1,1,5,0,0,9,9,9,9,9,9,9,9,9,9,9,1,0,0,0,1,1,1,0,1,1,0,0,1170,0,588,582,336,462,32,333,2,5,0,0,587,551,31,1,11,38,319,30.78947
"São Paulo",1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,7,0,0,1,8,0,0,1,2,1,17,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,4,1,1,0,0,1,4,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,480,0,218,262,194,159,10,117,0,0,0,444,36,0,0,0,8,14,319,34.28571
"São Paulo",1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,2,0,0,1,3,1,22,0,0,0,1,0,1,1,0,1,4,1,4,0,0,1,1,1,1,1,4,1,3,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,807,0,403,404,327,319,33,126,1,1,0,0,436,339,32,0,6,26,319,31.03846
"São Paulo",1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,4,1,4,1,4,0,0,1,4,0,0,1,20,0,1,1,1,1,1,1,2,1,4,0,0,1,2,0,0,1,4,1,2,1,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,672,0,336,336,155,287,36,191,3,0,0,0,378,271,23,0,40,23,319,29.21739
"São Paulo",1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,20,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,1,1,0,0,0,0,0,0,799,0,389,410,105,280,49,360,2,3,0,0,428,345,26,0,19,27,319,29.59259
"São Paulo",1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,2,1,21,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,1,1,0,0,1,1,0,0,882,0,442,440,246,250,32,354,0,0,0,0,445,380,57,0,17,31,319,28.45161
"São Paulo",1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,2,1,1,1,1,0,0,1,5,1,1,1,29,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,1,1,0,0,0,1,0,0,861,0,401,460,181,318,21,340,1,0,0,0,450,383,28,0,24,28,319,30.75
"São Paulo",1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,4,1,2,0,0,1,4,0,0,1,21,1,1,0,1,1,0,1,3,1,8,0,0,0,0,1,1,0,0,1,2,1,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,794,0,396,398,423,174,22,175,0,0,0,0,420,346,27,1,24,28,319,28.35714
"São Paulo",1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,2,1,3,1,3,0,0,1,2,1,21,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,1,1,0,0,1,1,0,0,796,0,420,376,151,316,38,289,2,0,0,0,381,396,19,0,38,26,319,30.61538
"São Paulo",1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,2,1,5,1,5,0,0,1,4,1,21,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,4,1,2,1,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,735,0,352,383,294,226,32,181,1,1,0,0,352,346,37,0,6,24,319,30.625
"São Paulo",1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,3,1,3,1,2,0,0,1,14,1,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,1,1,0,0,1,1,0,0,746,0,365,381,262,284,18,179,2,1,0,1,356,353,35,1,28,27,319,27.62963
"São Paulo",1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,8,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,181,0,88,93,83,26,3,69,0,0,173,8,0,0,0,0,9,13,319,13.92308
"São Paulo",1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,10,1,2,1,10,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1,1,4,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,522,0,256,266,283,83,18,137,1,0,0,463,59,0,0,0,9,16,319,32.625
"São Paulo",1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,6,1,1,0,0,1,4,1,2,1,29,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,1,1,0,0,1,1,0,0,1261,0,588,673,636,223,26,373,2,1,0,0,602,597,61,1,19,40,319,31.525
"São Paulo",1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,2,1,1,1,2,0,0,1,1,1,15,0,0,0,1,0,1,1,0,1,1,1,4,0,0,1,4,0,0,1,3,1,6,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,267,0,151,116,155,95,0,16,1,0,0,240,27,0,0,0,34,9,319,29.66667
"São Paulo",1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,4,1,4,0,0,1,4,1,21,0,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,739,0,353,386,168,308,72,189,0,2,0,0,334,375,30,0,4,24,319,30.79167
"São Paulo",1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,4,1,7,1,12,0,0,1,4,0,0,1,20,0,1,0,1,1,0,1,4,1,6,0,0,0,0,1,1,1,5,1,3,1,1,1,3,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,744,0,355,389,231,219,25,265,4,0,0,0,364,341,39,0,37,26,319,28.61538
"São Paulo",1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,4,1,4,1,8,0,0,1,5,1,20,0,0,0,1,0,1,1,0,1,5,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,730,0,386,344,315,191,20,202,2,0,0,0,333,359,38,0,8,27,319,27.03704
"São Paulo",1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,3,1,6,1,3,0,0,1,3,1,21,0,0,0,1,0,1,1,0,0,0,1,6,1,2,0,0,0,0,1,4,1,2,1,1,1,2,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,659,0,304,355,77,301,43,236,2,0,0,0,357,263,39,0,12,25,319,26.36
"São Paulo",1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,12,1,88888,1,9,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,223,0,94,129,139,27,1,56,0,0,208,15,0,0,0,0,35,17,319,13.11765
"São Paulo",1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,4,1,4,1,2,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,4,1,37,0,0,0,0,1,6,9,9,9,9,9,9,9,9,9,9,9,1,0,0,0,1,1,0,0,0,0,0,0,597,0,308,289,330,71,12,182,2,0,0,545,52,0,0,0,77,18,319,33.16667
"São Paulo",1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,4,1,2,1,2,0,0,1,2,1,20,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,1,1,0,0,0,1,0,0,597,0,288,309,42,312,27,212,2,2,0,0,327,261,9,0,40,22,319,27.13636
"São Paulo",1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,4,1,3,1,3,0,0,1,3,1,21,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,1,1,0,0,1,1,0,0,798,0,374,424,71,383,15,325,1,3,0,0,376,378,44,0,7,30,319,26.6
"São Paulo",1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,2,1,6,1,1,0,0,1,6,1,22,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,1,1,0,0,1,1,0,0,805,0,395,410,317,311,8,165,3,1,0,0,445,333,27,0,56,27,319,29.81481
"São Paulo",1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,2,1,6,1,3,0,0,1,10,1,4,1,20,0,1,1,1,1,1,1,2,1,8,0,0,0,0,0,0,1,4,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,859,129,415,444,84,247,48,480,0,0,0,0,359,325,96,79,11,28,319,30.67857
"São Paulo",1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,3,1,6,1,4,0,0,1,5,0,0,1,21,0,1,1,1,1,1,0,0,1,8,0,0,0,0,0,0,1,5,1,3,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,698,0,337,361,176,243,20,256,3,0,0,0,408,268,22,0,25,27,319,25.85185
"São Paulo",1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,3,1,1,0,0,1,3,1,20,1,19,0,1,0,1,1,0,1,6,0,0,0,0,1,2,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,842,0,395,447,67,390,31,350,3,1,0,0,442,338,61,1,17,28,319,30.07143
"São Paulo",1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,3,1,5,1,4,0,0,1,6,1,20,1,3,1,1,0,1,1,0,1,1,1,7,1,1,0,0,1,1,1,4,1,2,1,1,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,739,0,366,373,234,250,23,232,0,0,0,0,453,266,20,0,23,24,319,30.79167
"São Paulo",1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,2,1,5,1,4,0,0,1,4,1,16,1,8,0,1,0,1,1,0,1,1,1,4,0,0,0,0,0,0,1,4,1,1,0,0,1,2,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,435,0,194,241,227,92,5,110,1,0,0,397,38,0,0,0,6,14,319,31.07143
"São Paulo",1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,4,1,4,1,3,0,0,1,4,1,2,1,29,0,1,1,1,1,1,1,2,1,7,0,0,1,2,0,0,1,5,1,2,1,1,1,2,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,655,0,308,347,5,306,36,307,0,1,0,1,351,277,25,1,11,25,319,26.2
"São Paulo",1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,2,1,2,1,2,0,0,1,3,1,23,1,23,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,807,0,379,428,244,259,23,280,0,1,0,0,454,316,37,0,12,28,319,28.82143
"São Paulo",1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,3,1,8,1,3,0,0,1,2,1,21,1,28,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1080,0,513,567,592,214,29,242,1,2,0,0,559,478,43,0,13,37,319,29.18919
"São Paulo",1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,2,1,8,1,1,0,0,1,3,1,2,1,29,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,1,1,0,0,0,1,0,0,480,0,228,252,144,139,17,178,2,0,0,0,454,26,0,0,16,16,319,30
"São Paulo",0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,2,1,3,0,0,1,5,1,35,1,28,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,853,0,431,422,223,294,30,306,0,0,0,0,434,382,37,0,18,28,319,30.46429
"São Paulo",1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,3,1,1,1,3,0,0,1,4,1,18,0,0,0,1,0,1,1,0,1,2,1,6,0,0,0,0,0,0,1,6,1,1,1,1,1,4,0,0,9,9,9,9,9,9,9,9,9,9,9,1,0,0,0,1,1,0,0,1,1,0,0,818,0,390,428,301,243,37,232,3,2,0,1,461,328,28,0,36,29,319,28.2069
"São Paulo",1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,2,0,0,1,1,0,0,1,3,1,21,1,21,1,1,0,1,1,0,1,5,1,8,0,0,0,0,0,0,1,4,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,598,0,283,315,59,233,30,273,1,2,0,0,316,254,28,0,34,24,319,24.91667
"São Paulo",1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,3,1,1,1,2,0,0,1,3,1,21,1,28,1,1,0,1,1,0,1,2,1,7,0,0,0,0,0,0,1,4,1,2,1,1,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,668,0,312,356,214,246,25,182,1,0,0,0,323,308,36,1,19,23,319,29.04348
"São Paulo",1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,6,1,2,0,0,1,3,0,0,1,20,0,1,0,1,1,0,1,3,1,5,0,0,0,0,0,0,1,4,1,2,1,1,1,6,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,758,0,335,423,147,356,40,214,0,1,0,0,382,342,34,0,9,25,319,30.32
"São Paulo",0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,3,0,0,1,2,0,0,1,2,1,27,0,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,1,4,1,2,1,1,1,1,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,1,1,0,0,1,1,0,0,1014,0,518,496,190,468,45,304,5,2,0,0,520,446,48,0,37,33,319,30.72727
"São Paulo",0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,4,1,6,1,1,0,0,1,3,1,23,0,0,0,1,0,1,1,0,1,8,1,9,1,1,0,0,0,0,1,3,1,2,1,1,1,4,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1011,0,467,544,156,520,40,291,3,1,0,0,483,464,64,0,11,34,319,29.73529
"São Paulo",0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,2,1,17,0,0,0,1,0,1,1,0,1,1,1,8,0,0,0,0,0,0,1,4,1,1,0,0,1,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,340,0,175,165,42,128,12,158,0,0,0,322,18,0,0,0,14,10,319,34
"São Paulo",1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,1,1,0,0,0,0,0,0,114,0,50,64,51,41,1,21,0,0,108,6,0,0,0,0,22,12,319,9.5
"São Paulo",0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,5,1,1,0,0,1,3,1,21,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,1,1,0,0,1,1,0,0,646,0,305,341,179,212,26,223,4,2,0,0,325,292,29,0,15,26,319,24.84615
"São Paulo",1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,21,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,1,1,0,0,1,1,0,0,526,0,254,272,191,169,15,151,0,0,0,0,293,224,9,0,4,22,319,23.90909
"São Paulo",0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,7,1,1,0,0,1,7,1,41,0,0,0,1,0,1,1,0,1,3,0,0,1,2,1,2,1,1,1,5,1,2,1,1,1,2,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,793,0,383,410,291,256,24,219,1,2,0,0,405,336,52,0,4,30,319,26.43333
"São Paulo",1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,2,0,0,1,1,0,0,1,2,1,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,1,1,0,0,0,0,0,0,553,0,248,305,133,189,33,195,3,0,0,504,49,0,0,0,18,16,319,34.5625
"São Paulo",0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,3,1,5,1,11,0,0,1,4,1,20,1,29,1,1,0,1,1,0,1,6,0,0,0,0,0,0,0,0,1,4,1,2,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,929,0,443,486,99,429,51,346,3,1,0,0,429,453,47,0,12,30,319,30.96667
